,date,alt,lat,count,counter
174,2001-08-31 19:00:00,5103857.74074,7653.16851852,2.57873794666,54.0
175,2001-09-01 05:08:00,5899544.02128,8846.95744681,2.49141187913,47.0
176,2001-09-01 19:39:00,4814283.53448,7219.03793103,2.61144678031,58.0
177,2001-09-02 04:59:00,5853070.39583,8776.82916667,2.50851526323,48.0
178,2001-09-02 19:15:00,4963811.89474,7439.50350877,2.62460329643,57.0
179,2001-09-03 05:23:00,5809694.10204,8704.51020408,2.58236680687,49.0
180,2001-09-03 18:50:00,5209174.8,7804.10727273,2.64344583552,55.0
181,2001-09-04 04:42:00,6131198.82979,9184.40425532,2.54267022953,47.0
182,2001-09-04 18:50:00,5180015.55357,7758.15357143,2.62620931803,56.0
183,2001-09-05 05:14:00,6206967.23404,9297.2212766,2.53949851909,47.0
184,2001-09-05 18:41:00,5337322.01818,7994.74545455,2.63567276921,55.0
185,2001-09-06 05:21:00,6025049.02041,9025.11836735,2.59088276682,49.0
186,2001-09-06 18:17:00,5711580.0,8554.97884615,2.61996874782,52.0
187,2001-09-07 07:04:00,6352552.31915,9519.6787234,2.5519307813,47.0
188,2001-09-07 19:12:00,5666613.50943,8492.5754717,2.60465891069,53.0
189,2001-09-08 05:28:00,6162190.06122,9239.94693878,2.57326972269,49.0
190,2001-09-08 19:44:00,5151692.81356,7725.94067797,2.59453717351,59.0
191,2001-09-09 05:03:00,6112005.4,9169.822,2.58015985913,50.0
192,2001-09-09 18:31:00,5910765.76923,8866.42884615,2.64090503852,52.0
193,2001-09-10 05:19:00,6181133.48,9274.964,2.55343864727,50.0
194,2001-09-10 19:43:00,5757762.88889,8636.50925926,2.64732803397,54.0
195,2001-09-11 09:10:00,6380782.26531,9571.43877551,2.54787341061,49.0
196,2001-09-11 20:38:00,5519808.49123,8278.80350877,2.62000433091,57.0
197,2001-09-14 05:01:00,7352182.44186,11029.2116279,2.51939543566,43.0
198,2001-09-16 01:32:00,5301804.45,7954.57,2.64950113779,60.0
199,2001-09-16 11:08:00,6660542.89583,9995.675,2.59684952378,48.0
200,2001-09-16 22:35:00,5642820.80702,8471.27894737,2.57175477679,57.0
201,2001-09-17 08:19:00,6735517.33333,10109.8729167,2.62183066779,48.0
202,2001-09-17 20:51:00,5911582.01818,8876.33818182,2.59481323492,55.0
203,2001-09-18 06:43:00,6410760.23529,9622.5372549,2.62283247704,51.0
204,2001-09-18 19:22:00,5769211.14035,8659.25263158,2.6482654666,57.0
205,2001-09-19 05:14:00,6885214.64583,10334.2395833,2.60618080443,48.0
206,2001-09-19 18:42:00,6153477.38889,9236.27407407,2.6420915227,54.0
207,2001-09-20 05:14:00,6679125.58,10027.384,2.6020856432,50.0
208,2001-09-20 19:37:00,5893293.29825,8848.14912281,2.60574685308,57.0
209,2001-09-21 05:37:00,6888458.59184,10346.2428571,2.5948454468,49.0
210,2001-09-21 19:13:00,5956954.17544,8943.16842105,2.63401378223,57.0
211,2001-09-22 05:05:00,7108374.83333,10671.4083333,2.60157344867,48.0
212,2001-09-22 19:20:00,6019709.21053,9041.60526316,2.55317727483,57.0
213,2001-09-23 04:56:00,6897739.9,10358.662,2.58646204698,50.0
214,2001-09-23 19:44:00,6797192.39216,10209.6960784,2.55129313973,51.0
215,2001-09-24 05:52:00,7107974.18367,10676.5102041,2.62221300837,49.0
216,2001-09-24 18:55:00,6607170.98113,9924.03018868,2.53467521111,53.0
217,2001-09-25 05:19:00,7038837.96,10569.25,2.62520353438,50.0
218,2001-09-25 19:11:00,6935057.82353,10414.8764706,2.57751502672,51.0
219,2001-09-26 07:51:00,7722687.45652,11598.0130435,2.55051101766,46.0
220,2001-09-27 18:38:00,6377415.01786,9581.51428571,2.48616806385,56.0
221,2001-09-28 04:54:00,7798630.06522,11714.273913,2.58414885299,46.0
222,2001-09-28 18:13:00,6932261.86538,10417.3038462,2.51952967763,52.0
223,2001-09-29 05:01:00,8044492.62222,12085.8822222,2.63133994995,45.0
224,2001-09-29 19:09:00,6863852.62264,10315.9641509,2.52833299535,53.0
225,2001-09-30 04:52:00,7310735.5,10983.204,2.59258253857,50.0
226,2001-09-30 18:20:00,7202948.94118,10822.4764706,2.47037443262,51.0
227,2001-10-01 04:28:00,8198866.73333,12312.1755556,2.58986656895,45.0
228,2001-10-01 19:08:00,6621557.41071,9947.04285714,2.5179430398,56.0
229,2001-10-02 05:07:00,7760391.89583,11652.9020833,2.56172665145,48.0
230,2001-10-02 19:39:00,6140133.18033,9220.26393443,2.57935995115,61.0
231,2001-10-03 05:15:00,8359026.77778,12547.0666667,2.57590636895,45.0
232,2001-10-03 21:07:00,10485781.3056,15720.0583333,2.49626385814,36.0
233,2001-10-04 04:42:00,11475602.5455,17186.1818182,2.53340960614,33.0
234,2001-10-04 18:42:00,6919759.29091,10366.8327273,2.50146877441,55.0
235,2001-10-05 07:06:00,8490478.66667,12720.9622222,2.5886743179,45.0
236,2001-10-05 20:50:00,10952638.5429,16391.6685714,2.50929504591,35.0
237,2001-10-05 23:37:00,383373352.0,573734.7,2.89183691331,1.0
238,2001-10-06 04:33:00,12013853.3125,17967.753125,2.63039956803,32.0
239,2001-10-06 19:05:00,7023336.89091,10507.8927273,2.54538196413,55.0
240,2001-10-07 07:21:00,8617377.37778,12894.1422222,2.59230271168,45.0
241,2001-10-07 18:57:00,6836454.82456,10236.3122807,2.47960256129,57.0
242,2001-10-08 04:16:00,8695124.08889,13017.1355556,2.5426972318,45.0
243,2001-10-08 19:12:00,6667635.0678,9985.22372881,2.46176306008,59.0
244,2001-10-09 04:56:00,8777342.57778,13141.9133333,2.56904422878,45.0
245,2001-10-11 19:18:00,7215308.01818,10803.7054545,2.61802746248,55.0
246,2001-10-12 07:34:00,9481595.97619,14202.6380952,2.52007780808,42.0
247,2001-10-13 19:41:00,7275021.01818,10898.1036364,2.54760348596,55.0
248,2001-10-14 09:09:00,8371270.625,12539.5854167,2.54673361405,48.0
249,2001-10-14 19:17:00,7615821.83019,11410.145283,2.51925353723,53.0
250,2001-10-15 05:25:00,7799020.40385,11680.0961538,2.55172044114,52.0
251,2001-10-15 18:36:00,7687914.90566,11511.7132075,2.53071923033,53.0
252,2001-10-16 04:52:00,8523709.91667,12761.85625,2.55796676767,48.0
253,2001-10-16 18:44:00,7213030.15789,10797.1122807,2.58352176484,57.0
254,2001-10-17 05:00:00,8600566.22917,12873.2583333,2.56309004063,48.0
255,2001-10-25 18:41:00,7540723.52727,11288.7036364,2.53373833221,55.0
256,2001-10-26 07:13:00,8859116.65957,13261.1723404,2.56906813336,47.0
257,2001-10-26 16:00:00,138827840.0,207809.466667,2.54065388657,3.0
258,2001-10-26 18:56:00,208274762.0,311765.8,2.62539589123,2.0
259,2001-10-27 18:40:00,7472416.71429,11186.1214286,2.5717022805,56.0
260,2001-10-28 06:40:00,9334226.11111,13974.7955556,2.50530522495,45.0
261,2001-10-29 20:23:00,7034811.58333,10531.4333333,2.61167252121,60.0
262,2001-10-30 05:59:00,8829785.27083,13215.3229167,2.56312918302,48.0
263,2001-10-30 20:06:00,7098868.55,10620.6016667,2.63514525098,60.0
264,2001-10-31 05:58:00,8908604.39583,13327.1541667,2.56986550866,48.0
265,2001-11-01 19:58:00,7406199.01724,11080.3086207,2.62857021244,58.0
266,2001-11-02 06:37:00,8799530.57143,13167.3102041,2.61015863315,49.0
267,2001-11-02 19:33:00,7873603.43636,11779.8945455,2.66134311207,55.0
268,2001-11-03 05:49:00,9247763.78723,13838.3319149,2.55887159615,47.0
269,2001-11-03 19:49:00,7659875.14035,11458.8315789,2.66836794964,57.0
270,2001-11-04 05:40:00,9323743.3617,13949.3829787,2.595862982,47.0
271,2001-11-04 19:56:00,7462371.10169,11161.0135593,2.66280845972,59.0
272,2001-11-05 05:56:00,10517855.5476,15732.3833333,2.55841501561,42.0
273,2001-11-06 20:03:00,7396354.75,11062.545,2.56872609478,60.0
274,2001-11-07 05:55:00,9476580.04255,14174.1978723,2.50406325234,47.0
275,2001-11-08 19:46:00,7986950.21429,11946.1357143,2.61904164878,56.0
276,2001-11-09 06:34:00,9163771.89796,13707.4163265,2.5038154801,49.0
277,2001-11-09 19:22:00,8350113.57407,12486.7555556,2.6363923934,54.0
278,2001-11-10 06:02:00,9428891.72917,14101.9041667,2.51746342759,48.0
279,2001-11-10 19:45:00,8115830.625,12138.3517857,2.6034765609,56.0
280,2001-11-11 06:09:00,9704859.74468,14513.7276596,2.60282904033,47.0
281,2001-11-11 19:53:00,7765285.74576,11614.7288136,2.57841438282,59.0
282,2001-11-12 06:01:00,9783840.0,14632.1957447,2.5705745451,47.0
283,2001-11-15 19:43:00,8877999.42308,13277.8557692,2.56246889001,52.0
284,2001-11-16 08:23:00,9650828.625,14437.2875,2.5929841245,48.0
285,2001-11-17 19:34:00,8455755.43636,12652.0036364,2.5990697111,55.0
286,2001-11-18 07:10:00,8808652.67925,13180.4792453,2.62729455908,53.0
287,2001-11-18 19:18:00,8522038.49091,12753.6854545,2.58910203049,55.0
288,2001-11-19 06:29:00,9224783.52941,13805.854902,2.60097358883,51.0
289,2001-11-19 19:49:00,8746926.0,13088.9407407,2.66187897193,54.0
290,2001-11-20 05:49:00,9874602.625,14777.00625,2.57785457788,48.0
291,2001-11-22 19:40:00,8349484.54386,12495.4403509,2.58698892696,57.0
292,2001-11-23 07:55:00,10381535.1957,15536.4891304,2.54333300577,46.0
293,2001-11-24 19:15:00,9044888.03774,13537.5113208,2.51877245704,53.0
294,2001-11-25 08:03:00,10235098.6596,15319.6404255,2.471561053,47.0
295,2001-11-25 19:30:00,8779583.38182,13142.14,2.57591256666,55.0
296,2001-11-26 06:26:00,9891066.5102,14805.4285714,2.46838845784,49.0
297,2001-11-26 20:10:00,8390946.84483,12556.9,2.61433949203,58.0
298,2001-11-27 05:54:00,10173571.0208,15226.1375,2.55794026632,48.0
299,2001-11-29 20:40:00,8173362.05,12234.7316667,2.57604922384,60.0
300,2001-12-01 00:56:00,10468071.9574,15667.6106383,2.64905083827,47.0
301,2001-12-01 20:23:00,7968831.32258,11929.3225806,2.60256749469,62.0
302,2001-12-02 06:47:00,10775231.5652,16130.0021739,2.59253546184,46.0
303,2001-12-02 20:23:00,8029001.74194,12022.1774194,2.55958287125,62.0
304,2001-12-03 06:07:00,11347327.2273,16990.1977273,2.63483741642,44.0
305,2001-12-03 20:23:00,8219539.45902,12308.9655738,2.57476020424,61.0
306,2001-12-04 05:58:00,11177660.7111,16735.12,2.5873773952,45.0
307,2001-12-06 20:37:00,8558049.23729,12816.7067797,2.60046134526,59.0
308,2001-12-07 09:33:00,11776827.8605,17638.1837209,2.55990140636,43.0
309,2001-12-08 19:00:00,9963161.54902,14924.7117647,2.57638372199,51.0
310,2001-12-09 09:24:00,10618868.2292,15909.4354167,2.59485424848,48.0
311,2002-05-06 18:23:00,11618653.25,17404.9636364,2.81393019386,44.0
312,2002-05-07 05:13:00,12814166.475,19197.0025,2.76262693117,40.0
313,2002-05-07 18:22:00,11954957.6279,17911.0116279,2.7435680519,43.0
314,2002-05-08 07:22:00,12885367.75,19305.1075,2.75123157637,40.0
315,2002-05-08 18:32:00,11748960.5,17603.0954545,2.73797059969,44.0
316,2002-05-09 05:32:00,12642202.0732,18940.9878049,2.78875923336,41.0
317,2002-05-09 18:11:00,12376018.5952,18541.6,2.77157770827,42.0
318,2002-05-10 06:21:00,12712096.7317,19042.5634146,2.79300393353,41.0
319,2002-05-10 16:01:00,17407196.6667,26078.72,2.69296076578,30.0
320,2002-05-10 20:11:00,47510813.3636,71169.3454545,2.92325307377,11.0
321,2002-05-11 06:51:00,13098786.925,19623.575,2.72519707629,40.0
322,2002-05-11 18:10:00,12813756.7317,19196.2219512,2.76430093992,41.0
323,2002-05-12 05:30:00,13504677.2051,20227.2615385,2.81469073466,39.0
324,2002-05-12 11:50:00,52705184.9,78930.7,2.66796421905,10.0
325,2002-05-12 15:40:00,58597702.4444,87746.3777778,2.70806674447,9.0
326,2002-05-12 18:30:00,175827110.333,263289.633333,2.73240234112,3.0
327,2002-05-13 08:20:00,131904341.25,197517.65,2.70200478018,4.0
328,2002-05-14 17:59:00,12903463.1707,19325.3536585,2.66160495037,41.0
329,2002-05-15 07:09:00,16565528.1875,24811.984375,2.74126190305,32.0
330,2002-05-15 18:19:00,37898848.7143,56754.8,2.69533757543,14.0
331,2002-05-16 04:18:00,17151132.7419,25667.7741935,2.67617360092,31.0
332,2002-05-17 20:48:00,18369965.7931,27474.0137931,2.64681913389,29.0
333,2002-05-18 04:17:00,31370726.2941,46908.9764706,2.72354297244,17.0
334,2002-05-18 17:47:00,14068478.1842,21042.4263158,2.67216029143,38.0
335,2002-05-19 06:57:00,14883699.9167,22260.575,2.76052064001,36.0
336,2002-05-19 18:17:00,12791438.4048,19135.302381,2.65070208458,42.0
337,2002-05-20 04:46:00,15385181.3143,23011.9457143,2.70640942529,35.0
338,2002-05-20 18:26:00,12272742.9091,18358.6840909,2.66654848379,44.0
339,2002-05-21 04:16:00,15915632.8824,23807.4852941,2.73031645814,34.0
340,2002-05-21 18:46:00,12060964.4222,18041.8422222,2.66462431111,45.0
341,2002-05-22 04:56:00,14703021.7838,21991.827027,2.73735859427,37.0
342,2002-05-22 18:05:00,12986956.0,19427.6238095,2.65519119519,42.0
343,2002-05-23 05:25:00,14388475.2632,21520.9631579,2.77656471655,38.0
344,2002-05-23 19:05:00,13702907.5,20503.605,2.5482733182,40.0
345,2002-05-24 04:45:00,14087704.8462,21079.574359,2.71831980985,39.0
346,2002-05-24 20:34:00,19658910.4643,29397.4464286,2.6149536463,28.0
347,2002-05-25 04:14:00,17790720.9677,26588.383871,2.76106348854,31.0
348,2002-05-25 18:44:00,13486700.7561,20158.0512195,2.66358937617,41.0
349,2002-05-26 05:34:00,14211962.4615,21241.3538462,2.75889127808,39.0
